MAC_Address,Time,Building
005C82,2015-09-25 13:54:40,Spaulding
00926C,2015-09-25 13:54:40,Craft
000C91,2015-09-25 13:54:41,Spaulding
00008B,2015-09-25 13:54:41,Paul Creative Arts
003BA5,2015-09-25 13:54:43,Kingsbury
006590,2015-09-25 13:54:43,Nesmith
000198,2015-09-25 13:54:43,Murkland
000548,2015-09-25 13:54:43,DeMeritt
00A6E6,2015-09-25 13:54:43,Horton
004E5C,2015-09-25 13:54:44,Murkland
007971,2015-09-25 13:54:46,Field House
000088,2015-09-25 13:54:46,Kingsbury
0000AC,2015-09-25 13:54:46,Dimond Library
00693D,2015-09-25 13:54:49,Nesmith
002B89,2015-09-25 13:54:49,Murkland
003E3D,2015-09-25 13:54:49,Field House
005B9D,2015-09-25 13:54:49,Holloway Commons
001D07,2015-09-25 13:54:49,Zais
0058C1,2015-09-25 13:54:52,Taylor
001558,2015-09-25 13:54:52,DeMeritt
0051C5,2015-09-25 13:54:52,Murkland
001AB5,2015-09-25 13:54:55,Nesmith
00124C,2015-09-25 13:54:55,Huddleston
001440,2015-09-25 13:54:55,New Hampshire
0040B2,2015-09-25 13:54:55,Huddleston
000285,2015-09-25 13:54:55,Kingsbury
002BB6,2015-09-25 13:54:55,Kingsbury
000602,2015-09-25 13:54:56,Paul
0044B1,2015-09-25 13:54:56,Murkland
00A927,2015-09-25 13:54:58,Murkland
000964,2015-09-25 13:54:58,Paul Creative Arts
002A23,2015-09-25 13:55:01,New Hampshire
000095,2015-09-25 13:55:01,Paul
00A90B,2015-09-25 13:55:01,Horton
000D6E,2015-09-25 13:55:01,Dimond Library
00016D,2015-09-25 13:55:01,New Hampshire
004F33,2015-09-25 13:55:01,Parsons
004307,2015-09-25 13:55:01,Murkland
007AB4,2015-09-25 13:55:01,Paul
000116,2015-09-25 13:55:02,Hood House
00A90B,2015-09-25 13:55:04,Memorial Union
006283,2015-09-25 13:55:04,Horton
0047FF,2015-09-25 13:55:04,Whittemore
00274D,2015-09-25 13:55:04,Paul
0050B1,2015-09-25 13:55:04,Hitchcock
00084E,2015-09-25 13:55:05,Murkland
0000CD,2015-09-25 13:55:06,McConnell
001263,2015-09-25 13:55:06,DeMeritt
003E98,2015-09-25 13:55:07,Thompson
0013B1,2015-09-25 13:55:08,Horton
006430,2015-09-25 13:55:13,Horton
00082C,2015-09-25 13:55:13,New Hampshire
0002C5,2015-09-25 13:55:13,Holloway Commons
004B8D,2015-09-25 13:55:13,Spaulding
001391,2015-09-25 13:55:13,Thompson
007CF2,2015-09-25 13:55:13,Paul Creative Arts
000B21,2015-09-25 13:55:13,Conant
0017A5,2015-09-25 13:55:13,Dimond Library
006A90,2015-09-25 13:55:14,Stillings
000B67,2015-09-25 13:55:15,Parsons
00128A,2015-09-25 13:55:16,Dimond Library
00088F,2015-09-25 13:55:16,New Hampshire
000806,2015-09-25 13:55:16,Paul Creative Arts
002B0C,2015-09-25 13:55:16,Holloway Commons
00658B,2015-09-25 13:55:16,Paul
0017E4,2015-09-25 13:55:16,Philbrook
007CCC,2015-09-25 13:55:16,Nesmith
002350,2015-09-25 13:55:17,Memorial Union
000115,2015-09-25 13:55:17,New Hampshire
006216,2015-09-25 13:55:17,Nesmith
00214F,2015-09-25 13:55:19,New Hampshire
002CC4,2015-09-25 13:55:19,Spaulding
00042A,2015-09-25 13:55:19,Dimond Library
005082,2015-09-25 13:55:19,Holloway Commons
000285,2015-09-25 13:55:19,Philbrook
00179B,2015-09-25 13:55:19,Paul Creative Arts
005081,2015-09-25 13:55:19,Hitchcock
003BB7,2015-09-25 13:55:19,Murkland
00328F,2015-09-25 13:55:22,DeMeritt
002E1A,2015-09-25 13:55:22,Hewitt
002CC4,2015-09-25 13:55:22,Hewitt
00057B,2015-09-25 13:55:22,Dimond Library
00303E,2015-09-25 13:55:22,Barton
000B9E,2015-09-25 13:55:22,Holloway Commons
001E35,2015-09-25 13:55:22,Smith
0047AD,2015-09-25 13:55:23,Paul
005A3E,2015-09-25 13:55:25,Paul Creative Arts
003278,2015-09-25 13:55:25,Parsons
004872,2015-09-25 13:55:25,Holloway Commons
001021,2015-09-25 13:55:28,Horton
003173,2015-09-25 13:55:28,Nesmith
000E74,2015-09-25 13:55:31,Horton
000671,2015-09-25 13:55:31,Morrill
006BDC,2015-09-25 13:55:31,Holloway Commons
003B59,2015-09-25 13:55:31,Parsons
000103,2015-09-25 13:55:32,Paul Creative Arts
0024A9,2015-09-25 13:55:34,Horton
000071,2015-09-25 13:55:34,Hewitt
0058B0,2015-09-25 13:55:34,Smith
002D0F,2015-09-25 13:55:37,Dimond Library
004DC5,2015-09-25 13:55:37,New Hampshire
00A7CB,2015-09-25 13:55:37,Memorial Union
000055,2015-09-25 13:55:37,Holloway Commons
00751A,2015-09-25 13:55:37,New Hampshire
0013DD,2015-09-25 13:55:37,Hitchcock
0008D3,2015-09-25 13:55:37,Paul Creative Arts
0000AD,2015-09-25 13:55:39,Holloway Commons
00151D,2015-09-25 13:55:40,DeMeritt
000605,2015-09-25 13:55:40,Paul
001903,2015-09-25 13:55:40,Dairy Bar
00381C,2015-09-25 13:55:40,Murkland
0014B8,2015-09-25 13:55:41,Philbrook
005C83,2015-09-25 13:55:43,McConnell
0086DB,2015-09-25 13:55:43,Horton
000965,2015-09-25 13:55:43,Murkland
0015E8,2015-09-25 13:55:43,Dimond Library
006B72,2015-09-25 13:55:43,Pettee
003308,2015-09-25 13:55:43,Philbrook
005263,2015-09-25 13:55:43,Paul
004BE6,2015-09-25 13:55:43,Memorial Union
000AD4,2015-09-25 13:55:48,Philbrook
00242B,2015-09-25 13:55:48,Memorial Union
0038A4,2015-09-25 13:55:49,New Hampshire
001BF5,2015-09-25 13:55:49,Memorial Union
00153B,2015-09-25 13:55:49,Murkland
0053B4,2015-09-25 13:55:51,Horton
002074,2015-09-25 13:55:52,Parsons
006F02,2015-09-25 13:55:52,Parsons
004FE7,2015-09-25 13:55:52,Spaulding
000270,2015-09-25 13:55:52,Huddleston
0025F4,2015-09-25 13:55:53,Taylor
0006B8,2015-09-25 13:55:53,Presidents House
000415,2015-09-25 13:55:54,Parsons
001C1B,2015-09-25 13:55:55,Memorial Union
0024BB,2015-09-25 13:55:55,Presidents House
001FBD,2015-09-25 13:55:55,Parsons
00525C,2015-09-25 13:55:58,Holloway Commons
003D50,2015-09-25 13:55:58,Spaulding
0019C3,2015-09-25 13:55:58,Horton
0021C6,2015-09-25 13:55:58,Thompson
0002E0,2015-09-25 13:55:58,Ritzman
0006A1,2015-09-25 13:55:58,Thompson
00344F,2015-09-25 13:55:58,Paul Creative Arts
005B50,2015-09-25 13:56:01,McConnell
003778,2015-09-25 13:56:01,Dimond Library
00382A,2015-09-25 13:56:02,Memorial Union
0062E7,2015-09-25 13:56:02,Smith
000E30,2015-09-25 13:56:04,McConnell
00122E,2015-09-25 13:56:04,Horton
001F74,2015-09-25 13:56:04,Dairy Bar
0015C2,2015-09-25 13:56:07,Murkland
005003,2015-09-25 13:56:07,New Hampshire
006092,2015-09-25 13:56:08,Service Building
000D13,2015-09-25 13:56:10,Service Building
001936,2015-09-25 13:56:10,Murkland
004165,2015-09-25 13:56:10,Thompson
00161F,2015-09-25 13:56:10,New Hampshire
008B75,2015-09-25 13:56:12,Spaulding
0051E0,2015-09-25 13:56:12,Horton
005001,2015-09-25 13:56:12,Philbrook
000C37,2015-09-25 13:56:13,Smith
0007EB,2015-09-25 13:56:14,Holloway Commons
002B07,2015-09-25 13:56:15,DeMeritt
0026D0,2015-09-25 13:56:16,New Hampshire
004F17,2015-09-25 13:56:16,Memorial Union
00043A,2015-09-25 13:56:16,Holloway Commons
001502,2015-09-25 13:56:16,Morrill
000D2C,2015-09-25 13:56:16,Holloway Commons
0008EC,2015-09-25 13:56:16,Philbrook
004CA0,2015-09-25 13:56:16,Philbrook
006E05,2015-09-25 13:56:16,Paul
001D9A,2015-09-25 13:56:16,Holloway Commons
001995,2015-09-25 13:56:16,Dimond Library
004C63,2015-09-25 13:56:18,Paul Creative Arts
005F8F,2015-09-25 13:56:18,Scott
000F47,2015-09-25 13:56:19,Memorial Union
0003CA,2015-09-25 13:56:19,Holloway Commons
00076F,2015-09-25 13:56:19,Thompson
00181F,2015-09-25 13:56:19,Conant
002141,2015-09-25 13:56:20,Smith
002239,2015-09-25 13:56:22,Philbrook
002928,2015-09-25 13:56:22,Kingsbury
001746,2015-09-25 13:56:22,Parsons
00287A,2015-09-25 13:56:22,Taylor
000A07,2015-09-25 13:56:22,Murkland
004B98,2015-09-25 13:56:24,Paul
00146C,2015-09-25 13:56:24,Stoke
00069C,2015-09-25 13:56:25,DeMeritt
000FF5,2015-09-25 13:56:25,Paul
00005C,2015-09-25 13:56:26,Paul Creative Arts
005034,2015-09-25 13:56:26,Kingsbury
002C61,2015-09-25 13:56:27,Parsons
001050,2015-09-25 13:56:28,Spaulding
008C23,2015-09-25 13:56:28,Dimond Library
002DAB,2015-09-25 13:56:28,Parsons
003575,2015-09-25 13:56:28,Parsons
00181F,2015-09-25 13:56:28,Spaulding
0024F9,2015-09-25 13:56:28,Paul
000ED5,2015-09-25 13:56:28,Dimond Library
008C49,2015-09-25 13:56:30,McConnell
000BE9,2015-09-25 13:56:30,Hubbard
00085A,2015-09-25 13:56:31,Paul Creative Arts
002CC4,2015-09-25 13:56:31,Spaulding
000FF0,2015-09-25 13:56:31,Murkland
006F8A,2015-09-25 13:56:31,Murkland
000182,2015-09-25 13:56:32,Spaulding
000147,2015-09-25 13:56:32,Holloway Commons
001614,2015-09-25 13:56:33,Spaulding
002A26,2015-09-25 13:56:33,Murkland
007AD1,2015-09-25 13:56:34,McConnell
0019AA,2015-09-25 13:56:34,Murkland
005326,2015-09-25 13:56:34,Paul
004C04,2015-09-25 13:56:34,Horton
00109B,2015-09-25 13:56:34,Murkland
000ECF,2015-09-25 13:56:36,Dimond Library
00011F,2015-09-25 13:56:37,Horton
005A3E,2015-09-25 13:56:37,Horton
000FEB,2015-09-25 13:56:37,Murkland
000006,2015-09-25 13:56:39,New Hampshire
00A85A,2015-09-25 13:56:40,Memorial Union
00068F,2015-09-25 13:56:40,Paul
0027C1,2015-09-25 13:56:40,Paul Creative Arts
00116C,2015-09-25 13:56:41,Paul Creative Arts
006886,2015-09-25 13:56:43,New Hampshire
001F8C,2015-09-25 13:56:43,Paul
00A836,2015-09-25 13:56:43,Philbrook
005AD8,2015-09-25 13:56:43,Paul Creative Arts
00751A,2015-09-25 13:56:45,Dairy Bar
001259,2015-09-25 13:56:46,New Hampshire
006BED,2015-09-25 13:56:46,Murkland
00A868,2015-09-25 13:56:46,Paul Creative Arts
00009D,2015-09-25 13:56:46,Kingsbury
002B89,2015-09-25 13:56:46,Spaulding
006CFF,2015-09-25 13:56:46,Rudman
000874,2015-09-25 13:56:49,Morrill
000713,2015-09-25 13:56:49,Murkland
0063F4,2015-09-25 13:56:49,Murkland
007599,2015-09-25 13:56:49,DeMeritt
0000DE,2015-09-25 13:56:49,Holloway Commons
00406A,2015-09-25 13:56:49,Paul
002F73,2015-09-25 13:56:49,DeMeritt
00224E,2015-09-25 13:56:49,Philbrook
0062ED,2015-09-25 13:56:50,Nesmith
00742A,2015-09-25 13:56:52,Spaulding
000C39,2015-09-25 13:56:52,Spaulding
00A86F,2015-09-25 13:56:52,Memorial Union
00030E,2015-09-25 13:56:52,Holloway Commons
008223,2015-09-25 13:56:52,Smith
000482,2015-09-25 13:56:53,Parsons
003BE3,2015-09-25 13:56:55,Dimond Library
003EDD,2015-09-25 13:56:55,Stoke
004DEC,2015-09-25 13:56:55,Murkland
000290,2015-09-25 13:56:55,Murkland
0013D3,2015-09-25 13:56:58,Stoke
004E5C,2015-09-25 13:56:58,Smith
003196,2015-09-25 13:56:58,Paul Creative Arts
004B82,2015-09-25 13:56:58,Murkland
00765B,2015-09-25 13:56:58,Dimond Library
007B98,2015-09-25 13:56:58,New Hampshire
000175,2015-09-25 13:56:58,Dimond Library
000088,2015-09-25 13:57:01,Conant
00313C,2015-09-25 13:57:01,James
0063A0,2015-09-25 13:57:01,Memorial Union
000ECF,2015-09-25 13:57:01,DeMeritt
006A23,2015-09-25 13:57:01,Dimond Library
0012FF,2015-09-25 13:57:01,Dimond Library
002396,2015-09-25 13:57:01,Philbrook
004BB9,2015-09-25 13:57:01,New Hampshire
006A17,2015-09-25 13:57:01,Congreve
0037FD,2015-09-25 13:57:03,Thompson
006298,2015-09-25 13:57:04,Murkland
000393,2015-09-25 13:57:04,Field House
000110,2015-09-25 13:57:07,Horton
004CA3,2015-09-25 13:57:07,Philbrook
0030D0,2015-09-25 13:57:07,Holloway Commons
004E57,2015-09-25 13:57:07,Parsons
00111A,2015-09-25 13:57:07,Parsons
00457D,2015-09-25 13:57:07,Thompson
0073A7,2015-09-25 13:57:09,Babcock
001855,2015-09-25 13:57:09,Paul
0020E3,2015-09-25 13:57:09,Paul
000D13,2015-09-25 13:57:10,Zais
000DEF,2015-09-25 13:57:10,Paul
00030F,2015-09-25 13:57:11,Holloway Commons
001274,2015-09-25 13:57:13,DeMeritt
0038A4,2015-09-25 13:57:13,Nesmith
000647,2015-09-25 13:57:13,Philbrook
003D62,2015-09-25 13:57:13,Field House
001433,2015-09-25 13:57:13,Horton
0011F2,2015-09-25 13:57:13,Craft
000355,2015-09-25 13:57:13,Spaulding
0005F7,2015-09-25 13:57:14,Horton
0011DD,2015-09-25 13:57:16,McConnell
002588,2015-09-25 13:57:16,New Hampshire
00636C,2015-09-25 13:57:16,Dimond Library
000285,2015-09-25 13:57:18,Kingsbury
001F7D,2015-09-25 13:57:19,Holloway Commons
000741,2015-09-25 13:57:19,Memorial Union
001FC7,2015-09-25 13:57:19,Parsons
0013A3,2015-09-25 13:57:19,Horton
00511A,2015-09-25 13:57:19,Craft
002FCD,2015-09-25 13:57:19,Kingsbury
001569,2015-09-25 13:57:20,Memorial Union
00444F,2015-09-25 13:57:22,Thompson
00179B,2015-09-25 13:57:22,Parsons
000BB4,2015-09-25 13:57:22,Paul Creative Arts
00278F,2015-09-25 13:57:22,Parsons
000EE4,2015-09-25 13:57:22,New Hampshire
006283,2015-09-25 13:57:22,Paul Creative Arts
007765,2015-09-25 13:57:22,Murkland
0013B0,2015-09-25 13:57:22,James
00168E,2015-09-25 13:57:23,Paul Creative Arts
000B35,2015-09-25 13:57:24,Philbrook
0011D4,2015-09-25 13:57:25,Holloway Commons
008C82,2015-09-25 13:57:25,New Hampshire
008220,2015-09-25 13:57:25,Paul
007F95,2015-09-25 13:57:26,Horton
0010BD,2015-09-25 13:57:28,New Hampshire
0062D6,2015-09-25 13:57:28,Paul
000103,2015-09-25 13:57:31,Paul
0001E4,2015-09-25 13:57:31,Paul Creative Arts
00662E,2015-09-25 13:57:31,Morrill
00009D,2015-09-25 13:57:31,Philbrook
000B6C,2015-09-25 13:57:31,Murkland
000220,2015-09-25 13:57:32,Paul Creative Arts
0025C9,2015-09-25 13:57:33,Holloway Commons
000365,2015-09-25 13:57:34,Philbrook
005E1C,2015-09-25 13:57:34,Parsons
0058B0,2015-09-25 13:57:34,Murkland
0008B3,2015-09-25 13:57:34,Huddleston
000235,2015-09-25 13:57:34,Philbrook
00061E,2015-09-25 13:57:36,Murkland
006574,2015-09-25 13:57:37,Dimond Library
000896,2015-09-25 13:57:37,Nesmith
0032D4,2015-09-25 13:57:37,Paul
001D9B,2015-09-25 13:57:38,Huddleston
000B7A,2015-09-25 13:57:38,DeMeritt
0025FD,2015-09-25 13:57:39,New Hampshire
000672,2015-09-25 13:57:39,McConnell
001F74,2015-09-25 13:57:39,New Hampshire
0081A3,2015-09-25 13:57:40,Pettee
006440,2015-09-25 13:57:40,Thompson
0009D2,2015-09-25 13:57:40,Parsons
0077C7,2015-09-25 13:57:41,New Hampshire
000C10,2015-09-25 13:57:42,New Hampshire
001C75,2015-09-25 13:57:43,Thompson
002060,2015-09-25 13:57:43,Holloway Commons
001757,2015-09-25 13:57:43,Thompson
00023A,2015-09-25 13:57:43,Huddleston
00794B,2015-09-25 13:57:43,Stoke
001807,2015-09-25 13:57:43,Dimond Library
000DC1,2015-09-25 13:57:43,Woodside
0041BD,2015-09-25 13:57:43,Kingsbury
00267E,2015-09-25 13:57:44,Congreve
0023DA,2015-09-25 13:57:46,Horton
002765,2015-09-25 13:57:46,Parsons
001E6A,2015-09-25 13:57:46,Parsons
0011E0,2015-09-25 13:57:47,Paul
001FEB,2015-09-25 13:57:49,Kingsbury
000A6D,2015-09-25 13:57:49,Paul Creative Arts
006299,2015-09-25 13:57:52,New Hampshire
007B2A,2015-09-25 13:57:52,Holloway Commons
002EB3,2015-09-25 13:57:52,Dimond Library
0067EE,2015-09-25 13:57:52,Taylor
000D29,2015-09-25 13:57:52,Parsons
000B35,2015-09-25 13:57:53,Kingsbury
001133,2015-09-25 13:57:55,Memorial Union
0032B5,2015-09-25 13:57:55,Paul
003728,2015-09-25 13:57:55,Nesmith
000B31,2015-09-25 13:57:56,Parsons
000740,2015-09-25 13:57:57,Paul Creative Arts
0005E0,2015-09-25 13:57:58,Smith
000964,2015-09-25 13:57:58,McConnell
00629F,2015-09-25 13:57:58,Smith
001D89,2015-09-25 13:57:58,Paul Creative Arts
005BAC,2015-09-25 13:57:58,Service Building
001035,2015-09-25 13:57:58,Thompson
000D0D,2015-09-25 13:58:00,Philbrook
002FA2,2015-09-25 13:58:00,Parsons
00235D,2015-09-25 13:58:00,Stoke
00083E,2015-09-25 13:58:00,Field House
00A904,2015-09-25 13:58:00,Service Building
0053C5,2015-09-25 13:58:00,Paul
000112,2015-09-25 13:58:01,Stillings
0040B2,2015-09-25 13:58:01,McConnell
001361,2015-09-25 13:58:01,Dimond Library
001568,2015-09-25 13:58:01,New Hampshire
005DBD,2015-09-25 13:58:01,Memorial Union
000ED5,2015-09-25 13:58:01,Murkland
008C7E,2015-09-25 13:58:02,Hitchcock
00144F,2015-09-25 13:58:03,Paul Creative Arts
0065DC,2015-09-25 13:58:04,Taylor
0024FC,2015-09-25 13:58:04,Spaulding
001F7D,2015-09-25 13:58:04,Memorial Union
00135A,2015-09-25 13:58:05,Horton
001839,2015-09-25 13:58:05,Huddleston
001D62,2015-09-25 13:58:05,Paul Creative Arts
003D7D,2015-09-25 13:58:08,Dairy Bar
00051E,2015-09-25 13:58:08,Hitchcock
000039,2015-09-25 13:58:08,New Hampshire
0037FD,2015-09-25 13:58:09,Murkland
0032F8,2015-09-25 13:58:09,Paul Creative Arts
000462,2015-09-25 13:58:10,Paul Creative Arts
000F0B,2015-09-25 13:58:10,DeMeritt
000F2F,2015-09-25 13:58:10,New Hampshire
001405,2015-09-25 13:58:10,Philbrook
000559,2015-09-25 13:58:10,Thompson
0059DC,2015-09-25 13:58:10,Stoke
0026A5,2015-09-25 13:58:11,Stillings
005573,2015-09-25 13:58:11,New Hampshire
006360,2015-09-25 13:58:11,Craft
006BA6,2015-09-25 13:58:14,Paul
00A927,2015-09-25 13:58:14,Holloway Commons
0016F2,2015-09-25 13:58:14,Horton
00011F,2015-09-25 13:58:14,Parsons
002BD2,2015-09-25 13:58:16,Dimond Library
001375,2015-09-25 13:58:16,Nesmith
004C7F,2015-09-25 13:58:17,Holloway Commons
000B51,2015-09-25 13:58:17,Hood House
0030D0,2015-09-25 13:58:19,Huddleston
005E97,2015-09-25 13:58:20,Murkland
000498,2015-09-25 13:58:21,Paul Creative Arts
0000AC,2015-09-25 13:58:21,Paul Creative Arts
001D07,2015-09-25 13:58:22,Morrill
001BA9,2015-09-25 13:58:22,Stoke
0000F1,2015-09-25 13:58:22,Spaulding
000198,2015-09-25 13:58:23,Holloway Commons
000CA5,2015-09-25 13:58:23,Parsons
003F04,2015-09-25 13:58:23,Field House
001642,2015-09-25 13:58:24,Paul Creative Arts
004E5C,2015-09-25 13:58:25,Holloway Commons
007AB3,2015-09-25 13:58:25,New Hampshire
0009BF,2015-09-25 13:58:25,Paul Creative Arts
003759,2015-09-25 13:58:25,Paul Creative Arts
00256B,2015-09-25 13:58:25,New Hampshire
004D70,2015-09-25 13:58:25,Thompson
000A2C,2015-09-25 13:58:26,Holloway Commons
000E27,2015-09-25 13:58:27,Kingsbury
00126C,2015-09-25 13:58:29,Dimond Library
0005CB,2015-09-25 13:58:30,McConnell
000C42,2015-09-25 13:58:30,Dairy Bar
00640D,2015-09-25 13:58:31,Barton
000092,2015-09-25 13:58:31,Memorial Union
008DFB,2015-09-25 13:58:32,Huddleston
0075F3,2015-09-25 13:58:32,DeMeritt
001EB4,2015-09-25 13:58:32,McConnell
000A46,2015-09-25 13:58:32,DeMeritt
004F17,2015-09-25 13:58:34,Horton
002ED9,2015-09-25 13:58:34,Murkland
000F4F,2015-09-25 13:58:35,Murkland
000C11,2015-09-25 13:58:37,Horton
000DF1,2015-09-25 13:58:37,Parsons
002F8A,2015-09-25 13:58:37,Murkland
002765,2015-09-25 13:58:38,Paul Creative Arts
00373C,2015-09-25 13:58:38,Kingsbury
0025F1,2015-09-25 13:58:38,Paul
003D98,2015-09-25 13:58:41,Dimond Library
008316,2015-09-25 13:58:41,Paul
000EB7,2015-09-25 13:58:41,Stoke
001558,2015-09-25 13:58:41,Spaulding
000269,2015-09-25 13:58:42,New Hampshire
004BED,2015-09-25 13:58:42,Kingsbury
003F51,2015-09-25 13:58:43,Paul
002FB5,2015-09-25 13:58:43,Horton
002A23,2015-09-25 13:58:43,Nesmith
0009E4,2015-09-25 13:58:44,Dimond Library
000964,2015-09-25 13:58:44,Dimond Library
000129,2015-09-25 13:58:46,Parsons
006818,2015-09-25 13:58:47,New Hampshire
00323C,2015-09-25 13:58:47,Murkland
005448,2015-09-25 13:58:47,Greenhouse
0032B8,2015-09-25 13:58:52,Huddleston
000084,2015-09-25 13:58:52,Philbrook
00A8AC,2015-09-25 13:58:53,Parsons
00119F,2015-09-25 13:58:53,Kingsbury
004F65,2015-09-25 13:58:53,DeMeritt
002276,2015-09-25 13:58:53,Smith
001979,2015-09-25 13:58:55,Huddleston
000D5D,2015-09-25 13:58:56,Hood House
00930E,2015-09-25 13:58:56,Murkland
002DDB,2015-09-25 13:58:56,Parsons
000FA9,2015-09-25 13:58:56,Holloway Commons
007C1E,2015-09-25 13:58:59,Smith
000439,2015-09-25 13:58:59,Holloway Commons
005888,2015-09-25 13:58:59,Dimond Library
008F1A,2015-09-25 13:58:59,Murkland
00138D,2015-09-25 13:59:01,Paul
001F8C,2015-09-25 13:59:01,Huddleston
004B96,2015-09-25 13:59:01,New Hampshire
00028C,2015-09-25 13:59:01,Nesmith
000C53,2015-09-25 13:59:01,Paul Creative Arts
00A83E,2015-09-25 13:59:01,Murkland
000602,2015-09-25 13:59:02,Stoke
001AB6,2015-09-25 13:59:02,Kingsbury
00083A,2015-09-25 13:59:02,Craft
004E1A,2015-09-25 13:59:02,Greenhouse
0032AA,2015-09-25 13:59:02,Thompson
000118,2015-09-25 13:59:03,Morrill
000588,2015-09-25 13:59:04,Dimond Library
000896,2015-09-25 13:59:04,Dairy Bar
0015D1,2015-09-25 13:59:04,Dimond Library
002C98,2015-09-25 13:59:05,Murkland
002DE2,2015-09-25 13:59:05,New Hampshire
0017DE,2015-09-25 13:59:07,Paul
001FBB,2015-09-25 13:59:07,McConnell
000B78,2015-09-25 13:59:07,Paul Creative Arts
008312,2015-09-25 13:59:08,Taylor
002617,2015-09-25 13:59:08,Field House
000E32,2015-09-25 13:59:08,Paul
00411C,2015-09-25 13:59:11,DeMeritt
0002F7,2015-09-25 13:59:11,Dairy Bar
000009,2015-09-25 13:59:12,Stoke
003EFD,2015-09-25 13:59:14,Paul Creative Arts
00230B,2015-09-25 13:59:14,Dimond Library
004F89,2015-09-25 13:59:14,Huddleston
006442,2015-09-25 13:59:14,Paul Creative Arts
000353,2015-09-25 13:59:14,Parsons
000778,2015-09-25 13:59:15,Holloway Commons
006A23,2015-09-25 13:59:16,Paul Creative Arts
002F7C,2015-09-25 13:59:16,Parsons
0011D1,2015-09-25 13:59:16,Philbrook
00018A,2015-09-25 13:59:16,Whittemore
004EA4,2015-09-25 13:59:16,Paul
003FA8,2015-09-25 13:59:17,Spaulding
000F02,2015-09-25 13:59:17,DeMeritt
000902,2015-09-25 13:59:18,Holloway Commons
000711,2015-09-25 13:59:20,DeMeritt
00008B,2015-09-25 13:59:22,Horton
007061,2015-09-25 13:59:23,Paul Creative Arts
001E1C,2015-09-25 13:59:23,Kingsbury
0008ED,2015-09-25 13:59:23,DeMeritt
005A9A,2015-09-25 13:59:23,Philbrook
001539,2015-09-25 13:59:23,Kingsbury
001EC1,2015-09-25 13:59:23,Hewitt
00629F,2015-09-25 13:59:23,Holloway Commons
002077,2015-09-25 13:59:23,Gregg
001545,2015-09-25 13:59:23,Nesmith
0010C9,2015-09-25 13:59:24,Paul
0001CD,2015-09-25 13:59:24,Spaulding
004E81,2015-09-25 13:59:24,Holloway Commons
004CA3,2015-09-25 13:59:26,Parsons
0002F6,2015-09-25 13:59:26,Holloway Commons
001D0F,2015-09-25 13:59:28,Parsons
000140,2015-09-25 13:59:28,Kingsbury
003173,2015-09-25 13:59:28,Morrill
001E0D,2015-09-25 13:59:28,Murkland
001391,2015-09-25 13:59:29,Nesmith
001603,2015-09-25 13:59:29,Paul Creative Arts
000129,2015-09-25 13:59:29,McConnell
006F93,2015-09-25 13:59:29,Holloway Commons
001855,2015-09-25 13:59:30,Murkland
00154C,2015-09-25 13:59:31,Paul
0034C1,2015-09-25 13:59:32,Horton
0037D4,2015-09-25 13:59:32,New Hampshire
00364D,2015-09-25 13:59:33,Thompson
002637,2015-09-25 13:59:34,Jessie Doe
001383,2015-09-25 13:59:34,Paul
000BE9,2015-09-25 13:59:34,Greenhouse
0007A7,2015-09-25 13:59:35,Kingsbury
00099E,2015-09-25 13:59:35,Horton
006886,2015-09-25 13:59:35,Nesmith
000C23,2015-09-25 13:59:37,Thompson
0004C4,2015-09-25 13:59:37,McConnell
000FBE,2015-09-25 13:59:38,Holloway Commons
007D8A,2015-09-25 13:59:38,Murkland
004C0A,2015-09-25 13:59:38,Parsons
00246B,2015-09-25 13:59:38,Memorial Union
0037FD,2015-09-25 13:59:38,Paul
001CD0,2015-09-25 13:59:40,Smith
009CAD,2015-09-25 13:59:41,Parsons
007599,2015-09-25 13:59:41,Thompson
001405,2015-09-25 13:59:41,Thompson
00011F,2015-09-25 13:59:44,Randall
003709,2015-09-25 13:59:44,New Hampshire
000225,2015-09-25 13:59:45,Kingsbury
0080B4,2015-09-25 13:59:45,Dairy Bar
007912,2015-09-25 13:59:45,Holloway Commons
0002D5,2015-09-25 13:59:46,Parsons
0005E0,2015-09-25 13:59:46,Holloway Commons
000110,2015-09-25 13:59:47,McConnell
004FAC,2015-09-25 13:59:47,Smith
001AB5,2015-09-25 13:59:48,Huddleston
003142,2015-09-25 13:59:49,Paul
000C7F,2015-09-25 13:59:49,Parsons
007858,2015-09-25 13:59:49,Morrill
0002A7,2015-09-25 13:59:50,Paul Creative Arts
004B59,2015-09-25 13:59:52,Philbrook
00152C,2015-09-25 13:59:52,Conant
001743,2015-09-25 13:59:52,Stoke
0035EA,2015-09-25 13:59:52,Holloway Commons
00972C,2015-09-25 13:59:53,Horton
004D43,2015-09-25 13:59:53,Paul Creative Arts
00042A,2015-09-25 13:59:53,Morrill
004BE6,2015-09-25 13:59:53,Stillings
002DB0,2015-09-25 13:59:54,Dimond Library
002DB0,2015-09-25 13:59:54,Thompson
0037F2,2015-09-25 13:59:54,Stoke
0051D8,2015-09-25 13:59:55,Philbrook
006362,2015-09-25 13:59:56,Parsons
0020AF,2015-09-25 13:59:56,Parsons
001131,2015-09-25 13:59:56,Philbrook
00022D,2015-09-25 13:59:56,Parsons
00473C,2015-09-25 13:59:59,Stillings
